id,shop_url,shop_name,rank_stars,shop_review,shop_price,shop_area_tag,shop_addr,shop_Q,shop_E,shop_S,adress_s,address_d,lng_wgs84,lat_wgs84,fnid
1062,http://www.dianping.com/shop/58702657,华联商厦(新华大街店),准四星商户,['68'],['444'],通州区,新华大街28号,6.8,6.7,6.6,北京新华大街28号华联商厦(新华大街店),北京市丰台区新华大街|28号,116.4892743,40.17308392,231700
1064,http://www.dianping.com/shop/96557711,万达广场施华洛世奇,准四星商户,['5'],[],新华大街,通州万达广场一层1309号商铺,7.6,7.5,7.6,北京通州万达广场一层1309号商铺万达广场施华洛世奇,北京市石景山区万达广场,116.2217223,39.90475868,146643
1065,http://www.dianping.com/shop/98521882,玫瑰坊商业中心,准四星商户,['1'],[],梨园,华业·东方玫瑰D区,7.4,7.4,7.4,北京华业·东方玫瑰D区玫瑰坊商业中心,北京市通州区玫瑰坊商业中心,116.67956720000001,39.87974924,138231
1066,http://www.dianping.com/shop/32718146,京津·智汇广场,准四星商户,['1'],[],通州区,京津高速高村出口处,7.1,7.1,7.1,北京京津高速高村出口处京津·智汇广场,北京市朝阳区京津高速,116.53995900000001,39.84377118,126760
1068,http://www.dianping.com/shop/102131583,商美优选,准四星商户,['2'],[],通州区,永顺镇榆东一街6号院,7,7,7,北京永顺镇榆东一街6号院商美优选,北京市通州区榆东一街6号院,116.64799340000002,39.94808895,160355
1069,http://www.dianping.com/shop/49429572,华业花千里商业中心,准四星商户,['1'],[],梨园,华业东方玫瑰,6.9,6.9,6.9,北京华业东方玫瑰华业花千里商业中心,北京市朝阳区华业玫瑰东方,116.4795627,39.91743653,150301
1070,http://www.dianping.com/shop/11237316,嘉茂购物中心,三星商户,[],[],梨园,张凤路,N,N,N,北京张凤路嘉茂购物中心,北京市通州区张凤路,116.6966225,39.80675932,115389
1071,http://www.dianping.com/shop/17013001,福运和盛购物广场,三星商户,[],[],梨园,宋梁路与通胡路交叉口西100米,N,N,N,北京宋梁路与通胡路交叉口西100米福运和盛购物广场,北京市通州区宋梁路/通胡路,116.72988490000002,39.913583700000004,148959
1072,http://www.dianping.com/shop/11239135,万客联购物广场,三星商户,[],[],通州区,潞城镇垮子店村,N,N,N,北京潞城镇垮子店村万客联购物广场,北京市通州区垮子店村,116.8086607,39.85582297,131135
1075,http://www.dianping.com/shop/4531047,多隆购物广场,三星商户,['9'],[],马驹桥,马团路西段与马驹桥中学路交叉口西100米,6.6,6.7,6,北京马团路西段与马驹桥中学路交叉口西100米多隆购物广场,北京市通州区多隆购物广场,116.5488064,39.76220846,101059
1095,http://www.dianping.com/shop/27241482,永湖商业广场,三星商户,[],[],果园,通朝大街203号,N,N,N,北京通朝大街203号永湖商业广场,北京市通州区永湖商业广场,116.63689640000001,39.89199723,142501
1097,http://www.dianping.com/shop/70452693,万象汇,五星商户,['160'],['350'],经济开发区,水源路与顺密路交口东南角,9.2,9.2,9.2,北京水源路与顺密路交口东南角万象汇,北京市密云区密云万象汇,116.8305442,40.35522473,288937
1098,http://www.dianping.com/shop/15115423,燕赛奥特莱斯,准四星商户,['24'],[],密云鼓楼,鼓楼南大街3号,7.7,7.6,7.6,北京鼓楼南大街3号燕赛奥特莱斯,北京市密云区燕赛奥特莱斯,116.83998909999998,40.37252235,294652
1099,http://www.dianping.com/shop/2519914,国泰百货(密云店),准四星商户,['63'],['462'],密云鼓楼,鼓楼南大街16号,7.1,7.1,7.2,北京鼓楼南大街16号国泰百货(密云店),北京市密云区国泰百货,116.84008130000001,40.37265347,294652
1100,http://www.dianping.com/shop/8914004,鑫海韵通百货(密云店),准四星商户,['19'],['749'],密云区其他,鼓楼东大街22号,7.4,7.2,7,北京鼓楼东大街22号鑫海韵通百货(密云店),北京市密云区鑫海韵通百货店,116.8428517,40.37456163,295367
1101,http://www.dianping.com/shop/17644370,瑞嘉商场,准四星商户,['2'],[],密云鼓楼,鼓楼南大街10号,7.2,7.2,7.2,北京鼓楼南大街10号瑞嘉商场,北京市密云区瑞嘉商场,116.8413143,40.37289253,294653
1102,http://www.dianping.com/shop/11198944,檀州大厦商场,三星商户,[],[],密云鼓楼,长安街1号,N,N,N,北京长安街1号檀州大厦商场,北京市密云区檀州大厦商场,116.8381467,40.37402762,295366
1104,http://www.dianping.com/shop/11198725,孟庆海百货商城,三星商户,[],[],太师屯镇,太师屯镇永安大街125号,N,N,N,北京太师屯镇永安大街125号孟庆海百货商城,北京市密云区孟庆海百货商城,117.1229037,40.53541201,346157
1105,http://www.dianping.com/shop/11198026,军莲鑫商城,三星商户,[],[],密云区其他,永安街115号,N,N,N,北京永安街115号军莲鑫商城,北京市密云区军莲鑫商城,117.12356240000001,40.53523689,346157
1106,http://www.dianping.com/shop/17283945,传元超前百货商店,三星商户,[],[],密云区其他,旧密古路与檀西路交叉口东北150米,N,N,N,北京旧密古路与檀西路交叉口东北150米传元超前百货商店,北京市密云区旧密古路/檀西路,116.8600469,40.37971322,296801
1107,http://www.dianping.com/shop/11198252,大城宽发集贸市场,三星商户,[],[],密云区其他,大蔡路与311省道交叉口西北100米,N,N,N,北京大蔡路与311省道交叉口西北100米大城宽发集贸市场,北京市密云区大城宽发集贸市场,117.1088354,40.39322638,301170
1118,http://www.dianping.com/shop/3696403,环球新意百货,准四星商户,['41'],['317'],延庆区其他,妫水北街46号金锣湾商业中心,6.6,6.6,6.6,北京妫水北街46号金锣湾商业中心环球新意百货,北京市延庆区环球新意百货,115.9698608,40.46040484,322201
1119,http://www.dianping.com/shop/2519845,中踏广场,准四星商户,['27'],['169'],延庆区其他,东外大街111号,7,6.8,6.8,北京东外大街111号中踏广场,北京市延庆区中踏广场,115.97012020000001,40.45886477,321487
1120,http://www.dianping.com/shop/17066548,铜锣湾商业中心,准四星商户,['1'],[],延庆区其他,东外大街与步行街交叉口北150米,7,7,6.9,北京东外大街与步行街交叉口北150米铜锣湾商业中心,北京市海淀区步行街,116.33715759999998,39.96799319,166674
1121,http://www.dianping.com/shop/57242229,木槿生活,四星商户,['6'],['32'],延庆区其他,金锣湾商业中心a座,7.7,7.7,7.7,北京金锣湾商业中心a座木槿生活,北京市延庆区木槿生活,115.96983,40.45973921,322201
1122,http://www.dianping.com/shop/6852899,人民商场,三星商户,['6'],[],延庆区其他,东顺城街16号,6.7,6.7,6.7,北京东顺城街16号人民商场,北京市延庆区人民商场,115.96892109999999,40.4577816,321487
1123,http://www.dianping.com/shop/11195976,双信商城,准四星商户,['5'],[],延庆区其他,东外大街113号,7.4,7.4,7.4,北京东外大街113号双信商城,北京市延庆区双信商城,115.969575,40.45834752,321487
1124,http://www.dianping.com/shop/16483690,日上商厦,准四星商户,[],[],延庆区其他,龙庆南路18号4,N,N,N,北京龙庆南路18号4日上商厦,北京市延庆区日上商厦,115.99675090000001,40.45955803,322210
1125,http://www.dianping.com/shop/11196273,百佳商厦,准四星商户,['3'],[],延庆区其他,妫水北街胜芳园商业房1号,7.2,7.1,7.1,北京妫水北街胜芳园商业房1号百佳商厦,北京市延庆区百佳商厦,115.97092020000001,40.46299673,322915
1127,http://www.dianping.com/shop/11196849,惠美商厦,准四星商户,['1'],[],延庆区其他,东外大街100号,7,7,7,北京东外大街100号惠美商厦,北京市延庆区惠美商厦,115.9736578,40.45933148,322202
1128,http://www.dianping.com/shop/16320252,金锣湾服装百货商城,三星商户,['1'],[],延庆区其他,金锣湾商业中心B座,6.8,6.8,6.8,北京金锣湾商业中心B座金锣湾服装百货商城,北京市延庆区金锣湾商城|B座,115.9698909,40.45937919,322201
1129,http://www.dianping.com/shop/49810728,华联商厦购物广场,三星商户,['2'],[],延庆区其他,兴隆商业街与西官路交叉口东北50米,6.5,6.5,6.5,北京兴隆商业街与西官路交叉口东北50米华联商厦购物广场,北京市延庆区兴隆商业街/西官路,115.89566429999999,40.371759999999995,294330
1130,http://www.dianping.com/shop/50704259,新生活美容连锁(延庆绿韵广场店),三星商户,[],[],延庆区其他,建业胡同与东外大街交叉口,N,N,N,北京建业胡同与东外大街交叉口新生活美容连锁(延庆绿韵广场店),北京市延庆区绿韵广场店,115.98164950000002,40.46473365,323633
1139,http://www.dianping.com/shop/49551129,华润plus365购物中心,准五星商户,['46'],['174'],门头沟区,石龙西路润西山别墅区对面,8.4,8.5,8.4,北京石龙西路润西山别墅区对面华润plus365购物中心,北京市门头沟区华润plus365购物中心,116.10371210000001,39.9096526,148031
1140,http://www.dianping.com/shop/66742045,喜隆多新国际购物中心,四星商户,['4'],[],门头沟区,石龙南路5号,8,8,8,北京石龙南路5号喜隆多新国际购物中心,北京市门头沟区石龙南路|5号,116.0967497,39.90292949,145886
1141,http://www.dianping.com/shop/18106741,国泰百货(门头沟店),准四星商户,['23'],['414'],门头沟区,新桥大街57号,7.1,7.1,7,北京新桥大街57号国泰百货(门头沟店),北京市门头沟区新桥大街|57号,116.09485890000002,39.93848173,156596
1142,http://www.dianping.com/shop/49058357,永兴奥特莱斯购物广场,准四星商户,['7'],[],门头沟区,双峪路35号院1熙旺中心A座5层,6.9,7,7,北京双峪路35号院1熙旺中心A座5层永兴奥特莱斯购物广场,北京市门头沟区永兴奥特莱斯购物广场,116.10683159999999,39.93412931,155886
1143,http://www.dianping.com/shop/13896118,金春时代商场,准四星商户,['15'],[],门头沟区,增峪路19号,6.9,6.8,6.9,北京增峪路19号金春时代商场,北京市门头沟区金春时代商场,116.08329170000002,39.93795032,156592
1144,http://www.dianping.com/shop/2955853,奥新天地,三星商户,['13'],[],门头沟区,双峪路5-2号,6.2,6.3,6.3,北京双峪路5-2号奥新天地,北京市门头沟区奥新天地,116.101795,39.93386474,155170
1145,http://www.dianping.com/shop/11272162,石龙商业大厦,三星商户,['1'],[],门头沟区,门头沟路1-4号,6.8,6.8,6.8,北京门头沟路1-4号石龙商业大厦,北京市门头沟区石龙商业大厦,116.0927632,39.9428084,158023
1146,http://www.dianping.com/shop/80994698,恋惠优品十元百货,准四星商户,['3'],[],门头沟区,物美大卖场地下一层,7.2,7.2,7.2,北京物美大卖场地下一层恋惠优品十元百货,北京市门头沟区恋惠优品十元百货,116.1071871,39.93416352,155886
1147,http://www.dianping.com/shop/32713602,中昂时代广场,准四星商户,['2'],[],门头沟区,门头沟路9号博物馆对面,6.9,6.9,6.9,北京门头沟路9号博物馆对面中昂时代广场,北京市门头沟区中昂时代广场,116.0899311,39.94220453,158022
1148,http://www.dianping.com/shop/11271610,龙泰丰商城,三星商户,['1'],[],门头沟区,门头沟路1-4号,6.8,6.8,6.8,北京门头沟路1-4号龙泰丰商城,北京市门头沟区龙泰丰商城,116.0930914,39.94264142,158023
1149,http://www.dianping.com/shop/11272593,美邦商厦,三星商户,[],[],门头沟区,增产路23号,N,N,N,北京增产路23号美邦商厦,北京市门头沟区美邦商厦,116.08639170000001,39.93869829,157307
1155,http://www.dianping.com/shop/59037576,BHG Mall购物中心(平谷店),四星商户,['54'],[],平谷区,迎宾街1号院22号楼,8.3,8.5,8.2,北京迎宾街1号院22号楼BHGMall购物中心(平谷店),北京市顺义区bhgmall购物中心,116.645831,40.1273446,216760
1156,http://www.dianping.com/shop/32832620,万德福广场,准四星商户,['9'],['21486'],平谷区,北二环迎宾环岛西北角新城02街区,7.6,7.6,7.6,北京北二环迎宾环岛西北角新城02街区万德福广场,北京市平谷区万德福广场,117.0865993,40.14637695,223336
1157,http://www.dianping.com/shop/3439942,国泰百货(平谷店),三星商户,['86'],['326'],平谷区,文化北街13号,6.9,6.8,6.7,北京文化北街13号国泰百货(平谷店),北京市平谷区国泰百货,117.10467759999999,40.13938752,221201
1158,http://www.dianping.com/shop/4048747,和美购物广场,准四星商户,['44'],['197'],平谷区,文化北街7号,7.3,7.3,7.4,北京文化北街7号和美购物广场,北京市平谷区和美购物广场,117.10463329999999,40.14176925,221915
1159,http://www.dianping.com/shop/22076481,枫尚奥特莱斯购物广场,三星商户,['6'],[],平谷区,中关村科技园区迎宾环岛平谷园兴谷A区6号-546,6.8,6.8,6.8,北京中关村科技园区迎宾环岛平谷园兴谷A区6号-546枫尚奥特莱斯购物广场,北京市平谷区奥特莱斯购物广场,117.0881125,40.14343595,221909
1160,http://www.dianping.com/shop/5269969,鑫海运通大卖场,准四星商户,['13'],['103'],平谷区,平翔路9号1栋,7.1,6.9,6.9,北京平翔路9号1栋鑫海运通大卖场,北京市平谷区鑫海运通大卖场,117.11713130000001,40.15286174,225489
1161,http://www.dianping.com/shop/22345171,BHG Mall购物中心(平谷店),准四星商户,['2'],[],怀柔区,迎宾环岛西北角,7,7,6.9,北京迎宾环岛西北角BHGMall购物中心(平谷店),北京市顺义区bhgmall购物中心,116.645831,40.1273446,216760
1162,http://www.dianping.com/shop/32309615,家家福购物中心,准四星商户,['5'],[],平谷区,新平北路51号,7.5,7.5,7.5,北京新平北路51号家家福购物中心,北京市平谷区家家福购物中心,117.1044128,40.14485282,222628
1172,http://www.dianping.com/shop/97950157,青春万达广场,准五星商户,['95'],['325'],商业街,南小街17号,8.7,8.7,8.4,北京南小街17号青春万达广场,北京市怀柔区南小街|17号,116.6273259,40.31197829,275302
1173,http://www.dianping.com/shop/32831453,顶秀美泉小镇欧洲风情商业街,四星商户,['46'],[],怀柔区,雁栖镇范各庄村,7.6,8.3,7.5,北京雁栖镇范各庄村顶秀美泉小镇欧洲风情商业街,北京市怀柔区顶秀美泉小镇,116.6660813,40.36917888,293879
1174,http://www.dianping.com/shop/22250445,新悦百货,准四星商户,['44'],['95'],商业街,龙山东路2号,7.6,7.7,7.8,北京龙山东路2号新悦百货,北京市怀柔区新悦百货,116.62401740000001,40.31308731,276014
1175,http://www.dianping.com/shop/107544764,星东天地生活购物广场,准四星商户,['3'],[],怀柔区,开放东路13号院2号楼1层01号,7.1,7.1,7.1,北京开放东路13号院2号楼1层01号星东天地生活购物广场,北京市怀柔区星东天地生活购物广场,116.6459115,40.3226652,278878
1176,http://www.dianping.com/shop/2517484,怀柔商业大厦,准四星商户,['19'],[],商业街,商业街17号,7.5,7.5,7.6,北京商业街17号怀柔商业大厦,北京市怀柔区怀柔商业大厦,116.62747639999999,40.3138906,276016
1177,http://www.dianping.com/shop/11230839,京北大世界同乐家园商场,准四星商户,['5'],[],怀柔区,北大街26号,7.2,7.4,7.4,北京北大街26号京北大世界同乐家园商场,北京市怀柔区京北大世界同乐家园商场,116.62801370000001,40.33476432,282442
